id,year,returnSe,season,earning1,Nindnme
20,2014,0.0415045,2,0.0104235,C3
20,2015,0.7222915,1,0.0035185,C3
20,2015,1.026754,2,0.0565844,C3
20,2015,-0.5340706,3,0.0393743,C3
20,2015,1.290965,4,-0.0177549,C3
20,2016,-0.2012032,1,0.000867,C3
20,2016,-0.0912134,2,0.0167972,C3
20,2016,0.0036832,3,0.0114599,C3
20,2016,0.0270642,4,0.0138191,C3
20,2017,0.073247,1,0.0010383,C3
20,2017,-0.2193092,3,0.0008003,C3
20,2017,-0.2457356,4,0.002867,C3
21,2007,0.6218488,1,0.5160707,C3
21,2007,0.0710585,2,0.3911272,C3
21,2007,0.2474084,3,0.4198151,C3
21,2007,-0.069806,4,0.4467342,C3
21,2008,-0.2102442,1,0.0477948,C3
21,2008,-0.4954751,2,0.1141449,C3
21,2008,-0.251121,3,0.3566003,C3
21,2008,-0.1736528,4,0.7182292,C3
21,2009,0.7391304,1,0.1107952,C3
21,2009,0.5555556,2,0.1503301,C3
21,2009,0.0017858,3,0.1654207,C3
21,2009,0.1488414,4,0.2694884,C3
21,2010,0.1124903,1,0.0706417,C3
21,2010,-0.2615063,2,0.1495683,C3
21,2010,0.4749764,3,0.1917421,C3
21,2010,-0.2483995,4,0.1729217,C3
21,2011,-0.088586,1,0.0235347,C3
21,2011,-0.2261682,2,0.0688343,C3
21,2011,-0.1944444,3,0.1524727,C3
21,2011,-0.2308846,4,0.2501739,C3
21,2012,0.0974659,1,0.0429788,C3
21,2012,-0.044405,2,0.0520515,C3
21,2012,-0.0817844,3,0.0333499,C3
21,2012,-0.0465587,4,0.0129689,C3
21,2013,-0.0573248,1,0.0423914,C3
21,2013,0.0022522,2,0.0812071,C3
21,2013,0.352809,3,0.1842085,C3
21,2013,-0.1229236,4,0.2000422,C3
21,2014,0.0625,1,-0.1485586,C3
21,2014,0.0516934,2,-0.0136103,C3
21,2014,0.1118644,3,0.1489461,C3
21,2014,0.0945122,4,0.1663543,C3
21,2015,0.5961003,1,0.0493608,C3
21,2015,0.3307155,2,0.0804012,C3
21,2015,-0.4806557,3,0.0625465,C3
21,2015,0.5227273,4,0.1550416,C3
21,2016,-0.2346601,1,0.0851162,C3
21,2016,0.1928495,2,0.1601935,C3
21,2016,-0.0517712,3,0.186157,C3
21,2016,-0.0967432,4,0.145665,C3
21,2017,-0.0180276,1,0.0878195,C3
21,2017,-0.0734342,2,0.236685,C3
21,2017,0.1002331,3,0.3870426,C3
21,2017,0.0307203,4,0.4132108,C3
22,2007,0.30639,1,0.2485781,G
22,2007,0.1057693,2,0.3980621,G
22,2007,0.1277882,3,0.6060674,G
22,2007,-0.1062689,4,0.71573,G
22,2008,-0.3660915,1,0.1966112,G
22,2008,-0.1775148,2,0.6154922,G
22,2008,-0.1007194,3,1.139701,G
22,2008,-0.24,4,1.62525,G
22,2009,0.2631579,1,0.3092514,G
22,2009,0.175,2,0.5218982,G
22,2009,-0.1106383,3,0.7098841,G
22,2009,0.2065391,4,1.035873,G
22,2010,0.0621282,1,0.2595246,G
22,2010,-0.2818917,2,0.5720091,G
22,2010,0.1733102,3,1.238579,G
22,2010,0.0361891,4,1.311855,G
22,2011,0.1596579,1,0.2654168,G
22,2011,-0.1401353,2,0.444343,G
22,2011,-0.196569,3,0.7752795,G
22,2011,-0.1717081,4,1.276016,G
22,2012,0.0085929,1,0.3466704,G
22,2012,0.1671991,2,0.6853904,G
22,2012,-0.2062044,3,0.9608388,G
22,2012,0.1689655,4,1.520496,G
22,2013,0.2654867,1,0.3542314,G
22,2013,-0.1888112,2,0.6327056,G
22,2013,0.3141763,3,1.164295,G
22,2013,0.1501457,4,1.006082,G
22,2014,-0.0963244,1,0.1760526,G
22,2014,-0.0897616,2,0.4362118,G
22,2014,0.1671803,3,0.7542672,G
22,2014,0.4732673,4,0.7515221,G
22,2015,0.0448029,1,0.1279517,G
22,2015,-0.1723842,4,0.6016234,G
22,2016,-0.1098445,1,0.1711833,G
22,2016,-0.0826543,2,0.4187868,G
22,2016,0.0628172,3,0.7307591,G
22,2016,0.1361194,4,0.8597056,G
22,2017,0.1087756,1,0.191173,G
22,2017,0.4099526,2,0.3262776,G
22,2017,-0.1458824,3,0.4429025,G
23,2007,0.6490487,1,0.2703355,E
23,2007,0.1692307,2,0.112993,E
23,2007,0.4243421,3,0.0240122,E
23,2007,-0.1162433,4,0.0819638,E
23,2008,-0.1994774,1,-0.041346,E
23,2008,-0.4776931,2,0.0246491,E
23,2008,-0.1937501,3,0.0649007,E
23,2008,-0.0155039,4,0.4024913,E
23,2009,0.6194226,1,-0.1291378,E
23,2009,0.2787682,2,-0.0231547,E
23,2009,-0.0544993,3,0.0815799,E
23,2009,0.3136729,4,0.2360395,E
23,2010,0.0612244,1,-0.0835345,E
23,2010,-0.3461538,2,-0.0208547,E
23,2010,0.1999999,3,0.1057688,E
23,2010,0.0343137,4,0.1152815,E
23,2011,0.10782,1,0.0178393,E
23,2011,-0.0652407,2,0.0055931,E
23,2011,-0.180778,3,0.0001786,E
23,2011,-0.2039106,4,0.0915979,E
23,2012,0.0473684,1,-0.1191285,C3
23,2012,0.0871022,2,-0.1254564,C3
23,2012,-0.0385208,3,-0.1192299,C3
23,2012,0.0416667,4,0.0592616,C3
23,2013,0.0015385,1,-0.1347841,C3
23,2013,-0.0491552,2,0.06401,C3
23,2013,0.2504038,3,0.0936047,C3
23,2013,0.0180879,4,0.1100822,C3
23,2014,0.1192893,1,-0.052024,C3
23,2014,0.0442177,2,-0.005523,C3
23,2014,0.7263843,4,0.1178953,C3
23,2015,0.7163523,1,-0.0152781,C3
23,2015,-0.0839135,2,0.0284998,C3
23,2016,0.032,2,0.0277461,C3
23,2016,0.1302326,3,0.0370858,C3
23,2016,0.0895062,4,0.0391202,C3
23,2017,-0.1145735,1,0.0203896,C3
23,2017,-0.0380377,2,0.0434721,C3
23,2017,-0.105691,3,0.0894777,C3
23,2017,-0.1516529,4,0.0854367,C3
24,2007,0.007752,1,0.0583289,K
24,2007,0.7167832,2,0.3882066,K
24,2007,0.6089613,3,0.1901753,K
24,2007,-0.2506329,4,0.2333699,K
24,2008,-0.222973,1,0.0085376,K
24,2008,-0.6752174,2,0.0730039,K
24,2008,-0.1077644,3,0.2750692,K
24,2008,-0.0157539,4,0.8828045,K
24,2009,0.7050306,1,0.0815832,K
24,2009,0.4193115,2,0.1367379,K
24,2009,-0.2125984,3,0.1888072,K
24,2009,0.0652,4,0.4453315,K
24,2010,-0.0920015,1,0.1148187,K
24,2010,-0.3846154,2,0.3671276,K
24,2010,0.1646505,3,0.762801,K
24,2010,-0.0796307,4,0.9095557,K
24,2011,0.1109718,1,0.2237698,K
24,2011,0.0327314,2,0.6516675,K
24,2011,-0.0852459,3,0.9494987,K
24,2011,0.0752688,4,1.255838,K
24,2012,0.1388889,1,0.2007957,K
24,2012,0.1965854,2,0.5287685,K
24,2012,-0.1520588,3,0.7967308,K
24,2012,0.4370193,4,1.304962,K
24,2013,-0.2107728,1,0.2737547,K
24,2013,0.0292497,2,0.87635,K
24,2013,-0.0115322,3,1.219407,K
24,2013,-0.1341666,4,1.456385,K
24,2014,-0.0923965,1,0.3377429,K
24,2014,-0.447508,2,0.8055773,K
24,2014,0.1794626,3,1.242637,K
24,2014,1.147274,4,1.896651,K
24,2015,0.2482001,1,0.1186408,
24,2015,-0.1350941,3,0.3220746,
24,2015,0.4215514,4,,
25,2007,0.8355795,1,-0.0291253,S
25,2007,1.497797,3,0.0010278,S
25,2007,-0.0999412,4,0.0200907,S
25,2008,-0.4363161,1,-0.0157413,S
25,2008,-0.3568946,2,-0.0286589,S
25,2008,-0.2918919,3,-0.0374743,S
25,2008,-0.0305344,4,0.0242127,S
25,2009,0.3543307,1,-0.1048104,S
25,2009,0.8003876,2,0.031665,S
25,2009,-0.204521,3,0.0114972,S
25,2009,0.526387,4,0.0566973,S
25,2010,0.1347518,1,-0.003325,F
25,2010,-0.3179688,2,0.0068944,F
25,2010,0.1340206,3,0.0089091,F
25,2010,-0.0555555,4,0.0204348,F
25,2011,0.144385,1,0.0021,F
25,2011,-0.0373831,2,0.001789,F
25,2011,-0.2048544,3,-0.0116406,F
25,2011,-0.3113553,4,0.0078733,F
25,2012,0.0851064,1,-0.0233405,F
25,2012,0.0767974,2,-0.0852932,F
25,2012,-0.1274659,3,-0.0741328,F
25,2012,0.0695652,4,0.0087182,F
25,2013,0.004878,1,0.0355706,F
25,2013,-0.0679611,2,0.0222601,F
25,2013,0.1822916,3,0.1688114,F
25,2013,0.2892804,4,0.0228577,F
25,2014,0.1810934,1,0.018953,F
25,2014,-0.0810029,2,0.0231519,F
25,2014,0.2938091,3,0.0179398,F
25,2014,-0.1857259,4,0.0358335,F
25,2015,1.031873,1,0.002212,F
25,2015,0.0127451,2,0.0132261,F
25,2015,1.42788,3,0.0327498,F
25,2015,0.6722488,4,0.0314541,F
25,2016,-0.1344778,1,0.0027218,F
25,2016,0.0181818,2,0.0091373,F
25,2016,-0.1255411,3,0.0132095,F
25,2016,-0.1449567,4,0.0157729,F
25,2017,-0.1302696,1,0.002426,F
25,2017,0.076347,2,0.0179716,F
25,2017,-0.1656359,3,0.0276496,F
25,2017,-0.1079453,4,0.0562526,F
26,2007,0.9969924,1,0.0952388,C3
26,2007,0.2078314,2,0.1070157,C3
26,2007,0.3915211,3,0.1572757,C3
26,2007,-0.2827061,4,0.1448347,C3
26,2008,-0.0505934,1,0.0507306,C3
26,2008,-0.4407895,2,0.1341065,C3
26,2008,-0.3282353,3,0.3408158,C3
26,2008,-0.150613,4,0.596175,C3
26,2009,0.6556701,1,0.1154442,C3
26,2009,0.0560398,2,0.1799973,C3
26,2009,-0.0554245,3,0.2978193,C3
26,2009,0.6317103,4,0.4624538,C3
26,2010,0.055088,1,0.0813624,F
26,2010,-0.0725163,2,0.161081,F
26,2010,0.1774824,3,0.2810845,F
26,2010,0.1746348,4,0.3268585,F
26,2011,-0.0684003,1,0.0942235,F
26,2011,-0.059466,2,0.2352791,F
26,2011,0.0167742,3,0.2850925,F
26,2011,-0.1687817,4,0.3248036,F
26,2012,-0.1251909,1,0.0860446,F
26,2012,-0.0532286,2,0.1827528,F
26,2012,-0.2470046,3,0.2802119,F
26,2012,-0.0183598,4,0.4550225,F
26,2013,-0.1408978,1,0.1394109,F
26,2013,-0.0595065,2,0.3228784,F
26,2013,0.1141975,3,0.5197769,F
26,2013,0.0373961,4,0.5792898,F
26,2014,-0.0841121,1,0.1896839,F
26,2014,0.1924198,2,0.4141125,F
26,2014,0.3166259,3,0.5008857,F
26,2014,-0.0343548,4,0.43603,F
26,2015,0.4519232,1,0.1394337,F
26,2015,0.1788079,2,0.1559855,F
26,2015,-0.430337,3,0.1933223,F
26,2015,0.6153845,4,0.3868562,F
26,2016,-0.2173382,1,0.0531807,F
26,2016,-0.1084243,2,0.1318556,F
26,2016,0.1426072,3,0.2646762,F
26,2016,0.0490045,4,0.2366687,F
26,2017,0.0416059,1,0.0924129,F
26,2017,-0.1282411,2,0.1699679,F
26,2017,-0.0554662,3,0.3064547,F
26,2017,-0.0280851,4,0.3398955,F
27,2007,0.5210084,1,0.3889154,D
27,2007,0.7932122,2,0.5236826,D
27,2007,0.2451585,3,0.4488792,D
27,2007,-0.1396253,4,0.5713584,D
27,2008,-0.4149548,1,0.0614727,D
27,2008,-0.4136236,2,0.1851104,D
27,2008,-0.0035929,3,0.569133,D
27,2008,-0.0228365,4,0.635146,D
27,2009,0.4760147,1,0.1119152,D
27,2009,-0.07,2,0.435829,D
27,2009,-0.0089605,3,0.798672,D
27,2009,0.2260398,4,0.9514042,D
27,2010,-0.0294986,1,0.1714024,D
27,2010,-0.2765957,2,0.3547629,D
27,2010,0.0840335,3,0.7377631,D
27,2010,-0.0222868,4,0.7109348,D
27,2011,-0.0237859,1,0.1518937,D
27,2011,-0.2345178,2,0.3738973,D
27,2011,-0.1790451,3,0.5626261,D
27,2011,-0.0145396,4,0.7230065,D
27,2012,-0.014754,1,0.1867066,D
27,2012,0.076539,2,0.4195664,D
27,2012,-0.0649149,3,0.5991998,D
27,2012,-0.0115703,4,0.7107363,D
27,2013,0,1,0.1761568,D
27,2013,-0.1588628,2,0.4827535,D
27,2013,0.0795228,3,0.8970869,D
27,2013,0.0128914,4,1.210073,D
27,2014,0.0327272,1,0.3278292,D
27,2014,-0.0105634,2,0.8039992,D
27,2014,0.2758008,3,1.18684,D
27,2014,0.5564853,4,1.232754,D
27,2015,0.2034051,1,0.1428133,D
27,2015,-0.080417,2,0.3393956,D
27,2015,-0.2615385,3,0.3780332,D
27,2015,0.075658,4,0.5691125,D
27,2016,-0.2568808,1,0.055747,D
27,2016,-0.1248285,2,0.3180903,D
27,2016,0.0438871,3,0.5685216,D
27,2016,0.0315315,4,0.5327455,D
27,2017,0.0363901,1,0.0395687,D
27,2017,-0.0547753,2,0.1533744,D
27,2017,-0.0416048,3,0.3306321,D
27,2017,-0.0604651,4,0.3304761,D
28,2007,0.4829932,1,0.1607234,C2
28,2007,-0.0467889,2,0.2481886,C2
28,2007,0.8046198,3,0.4515516,C2
28,2007,0.2,4,0.3171642,C2
28,2008,-0.24,1,0.0765037,C2
28,2008,-0.0438596,2,0.2057875,C2
28,2008,-0.2293578,3,0.3366974,C2
28,2008,0.3023809,4,0.5527298,C2
28,2009,0.0895795,1,0.113993,C2
28,2009,0.057047,2,0.2478859,C2
28,2009,0.1798942,3,0.3413917,C2
28,2009,0.2412557,4,0.3811378,C2
28,2010,0.0072254,1,0.1027478,F
28,2010,0.025825,2,0.1925123,F
28,2010,0.3251749,3,0.2795974,F
28,2010,-0.1292876,4,0.2988728,F
28,2011,-0.1560606,1,0.115565,F
28,2011,-0.0728905,2,0.2581823,F
28,2011,-0.0364059,3,0.4128632,F
28,2011,-0.141881,4,0.5648477,F
28,2012,-0.1372366,1,0.2465828,F
28,2012,0.616721,2,0.5660377,F
28,2012,0.1383479,3,0.524711,F
28,2012,0.0412979,4,0.6116638,F
28,2013,-0.0025496,1,0.1786014,F
28,2013,-0.2070434,2,0.32606,F
28,2013,0.5071634,3,0.6253325,F
28,2013,0.1002851,4,0.5442477,F
28,2014,-0.049676,1,0.1592347,F
28,2014,-0.0920454,2,0.2640807,F
28,2014,0.2941176,3,0.4216046,F
28,2014,-0.0767892,4,0.4210061,F
28,2015,0.265661,1,0.1376031,F
28,2015,0.2334051,2,0.214966,F
28,2015,-0.2427862,3,0.2581358,F
28,2016,0.1304502,1,0.1180653,F
28,2016,0.0206961,2,0.2824385,F
28,2016,0.1021506,3,0.3700874,F
28,2016,-0.0675958,4,0.5805407,F
28,2017,0.1252615,1,0.1432921,F
28,2017,0.0746547,2,0.2133753,F
28,2017,-0.1635353,3,0.2869573,F
28,2017,-0.1096497,4,0.457983,F
29,2007,0.3918367,1,0.002811,K
29,2007,0.032258,2,0.0171144,K
29,2007,0.3465908,3,0.0243362,K
29,2007,-0.1582278,4,0.0460593,K
29,2008,-0.1478696,1,0.0028765,K
29,2008,-0.4294118,2,0.0228101,K
29,2008,-0.2268042,3,0.0488852,K
29,2008,-0.1333334,4,0.0716109,K
29,2009,0.4576924,1,0.0036285,K
29,2009,0.3641161,2,0.0227842,K
29,2009,-0.0599613,3,0.0243838,K
29,2009,0.4773662,4,0.0466541,K
29,2010,-0.0640669,1,0.0085262,K
29,2010,-0.3407738,2,0.1070452,K
29,2010,0.1963883,3,0.19528,K
29,2010,-0.1132076,4,0.17938,K
29,2011,0.0893617,1,0.0550279,K
29,2011,0,2,0.1408066,K
29,2011,-0.1738281,3,0.1899736,K
29,2011,-0.2293144,4,0.2683106,K
29,2012,0.0858896,1,0.0759844,K
29,2012,0.0564972,2,0.1270655,K
29,2012,-0.1283423,3,0.1903623,K
29,2012,0.2607362,4,0.3676016,K
29,2013,-0.13382,1,0.0096901,K
29,2013,-0.0758427,2,0.0411685,K
29,2013,0.0790274,3,0.0567158,K
29,2013,0.056338,4,0.7212936,K
29,2014,0.2,1,0.0658266,K
29,2014,-0.1622222,2,0.0866118,K
29,2014,0.3740053,3,0.1697482,K
29,2014,0.3262548,4,0.6453152,K
29,2015,0.6666667,1,0.0407494,K
29,2015,0.1764193,2,0.1825789,K
29,2015,-0.1076466,3,0.1948413,K
29,2015,0.0748752,4,0.2809069,K
29,2016,-0.1160991,1,0.0270614,K
29,2016,-0.089317,2,0.1323099,K
29,2016,0.0740385,3,0.255426,K
30,2008,-0.2755102,4,-1.163981,C4
30,2009,0.7230046,1,-0.1257241,C4
30,2009,0.3896457,2,-0.1475022,C4
30,2009,0.2509804,3,0.1372546,C4
30,2009,0.2131661,4,0.0510418,C4
30,2010,0.1511628,1,-0.0313615,C4
30,2011,0.8967452,3,6.569773,C4
30,2011,-0.5384615,4,3.46265,C4
30,2012,0.3179486,1,-0.0034868,C4
30,2012,-0.1478599,2,-0.0057175,C4
30,2012,-0.1792238,3,-0.009478,C4
30,2012,0.1835883,4,-0.0206204,C4
30,2013,-0.0035253,1,0.7144732,C4
30,2013,-0.3431603,2,0.2896366,C4
30,2013,0.1956911,3,0.6357076,C4
30,2013,-0.0870871,4,0.7040414,C4
30,2014,0.0986842,1,0.2125065,C3
30,2014,-0.0344311,2,0.4212374,C3
30,2014,0.2325581,3,0.6276544,C3
30,2014,0.0628931,4,0.6717555,C3
30,2015,0.2911243,1,0.1611934,C3
30,2015,0.0604949,2,0.2232635,C3
30,2015,-0.3310285,3,0.262275,C3
30,2015,0.3178295,4,0.5386602,C3
30,2016,-0.2588235,1,0.1222891,C3
30,2016,-0.0515873,2,0.3946686,C3
30,2016,0.311018,3,0.5826259,C3
30,2016,-0.0957446,4,0.5716864,C3
30,2017,-0.0094118,1,0.2090992,C3
30,2017,0.0617577,2,0.4151258,C3
30,2017,-0.0156599,3,0.5647224,C3
30,2017,-0.0784092,4,0.7390724,C3
31,2007,0.4262472,1,0.0236087,K
31,2007,0.7201522,2,0.2952535,K
31,2007,0.4394341,3,0.1760058,K
31,2007,-0.215602,4,0.1588576,K
31,2008,-0.0724354,1,0.0136438,K
31,2008,-0.5280709,2,0.0453588,K
31,2008,-0.5760286,3,0.0903122,K
31,2008,0.0126583,4,0.1607289,K
31,2009,0.4979166,1,-0.0137221,K
31,2009,0.5493742,2,-0.0011586,K
31,2009,-0.0071813,3,0.0654652,K
31,2009,0.0153706,4,0.1873872,K
31,2010,-0.1059661,1,0.015237,K
31,2010,-0.314741,2,0.0355141,K
31,2010,0.0174418,3,0.0997125,K
31,2010,-0.11,4,0.4368248,K
31,2011,0.046549,1,0.0770047,K
31,2011,-0.1226994,2,0.1938168,K
31,2011,-0.2080419,3,0.2702638,K
31,2011,-0.161148,4,0.8916031,K
31,2012,0.0789474,1,0.1637672,K
31,2012,0.1073171,2,0.1632113,K
31,2012,-0.1674009,3,0.190187,K
31,2012,0.1534392,4,0.9925396,K
31,2013,-0.1261468,1,0.1055553,K
31,2013,-0.0419947,2,0.2894509,K
31,2013,0.0630137,3,0.4280442,K
31,2013,-0.0438145,4,1.306167,K
31,2014,-0.0619946,1,0.1165654,K
31,2014,-0.0632184,2,0.3745325,K
31,2014,0.6687117,3,0.4128063,K
31,2014,0.5551471,4,0.9150053,K
31,2015,0.2092198,1,0.0369466,K
31,2015,0.8465298,2,0.0945644,K
31,2015,-0.370037,3,0.1835106,K
31,2015,0.1806723,4,0.4638852,K
31,2016,-0.2156583,1,0.1759336,K
31,2016,-0.1442831,2,0.2619323,K
31,2016,0,3,0.3343384,K
31,2016,-0.0540827,4,0.7796416,K
31,2017,-0.0986547,1,0.1400334,K
31,2017,-0.0634328,2,0.2554307,K
32,2007,0.654088,1,0.1439886,C3
32,2007,-0.059569,2,0.177505,C3
32,2007,0.5633423,3,0.2875495,C3
32,2007,0.1422413,4,0.4137429,C3
32,2008,-0.2135849,1,0.2371443,C3
32,2008,-0.3224568,2,0.3484303,C3
32,2008,-0.2450425,3,0.4767695,C3
32,2008,-0.0393996,4,0.6597718,C3
32,2009,0.40625,1,0.1539057,C3
32,2009,0.0833334,2,0.1358488,C3
32,2009,-0.1525641,3,0.1407751,C3
32,2009,0.3055976,4,0.3140792,C3
32,2010,0.1309386,1,0.0449147,C3
32,2010,-0.1997951,2,0.0660971,C3
32,2010,0.3457107,3,0.2043509,C3
32,2010,-0.0685062,4,0.1968209,C3
32,2011,0.0326864,1,0.063733,C3
32,2011,-0.189911,2,0.1093829,C3
32,2011,-0.1306471,3,0.1520614,C3
32,2011,-0.1924157,4,0.2707032,C3
32,2012,0.0086957,1,-0.103276,C3
32,2012,0.0120689,2,-0.1150864,C3
32,2012,0.1618399,3,-0.1133797,C3
32,2012,0.0703812,4,1.126995,C3
32,2013,0.0328767,1,0.0922261,C3
32,2013,-0.0530504,2,0.1567312,C3
32,2013,0.4355743,3,0.1625056,C3
32,2013,-0.1541463,4,0.0628893,C3
32,2014,0.0380623,1,-0.0330866,C3
32,2014,0.2222222,4,0.4574418,C3
32,2015,0.4318182,1,0.1038553,F
32,2015,0.3168254,2,-0.0200917,F
32,2015,-0.280135,3,0.1108728,F
32,2015,0.7146685,4,0.1422668,F
32,2016,-0.190625,1,0.016799,F
32,2016,-0.2620656,2,0.0483421,F
32,2016,-0.0143885,3,0.0768563,F
32,2016,-0.0086264,4,0.0719068,F
32,2017,-0.1198126,3,0.0577459,F
32,2017,-0.2349809,4,0.0235328,F
33,2007,0.7728706,1,-0.0177947,H
33,2007,0.2704626,2,-0.0233513,H
33,2007,0.1484594,3,-0.027269,H
33,2007,-0.1463414,4,0.0070023,H
33,2008,-0.0385714,1,-0.0051557,H
33,2008,-0.4190193,2,-0.0169081,H
33,2008,-0.2966752,3,0.0251338,H
33,2008,0.0109091,4,0.0389318,H
33,2009,0.3597122,1,-0.0384501,H
33,2009,0.505291,2,-0.0633133,H
33,2009,-0.1247803,3,-0.0611295,H
33,2009,0.4759036,4,-0.1465572,H
33,2010,0.0163265,1,-0.0151078,H
33,2010,-0.2182061,2,-0.0293439,H
33,2010,0.1455479,3,-0.0590188,H
33,2010,-0.186846,4,0.0189225,H
33,2011,0.15625,1,-0.0188516,H
33,2011,-0.0031796,2,-0.0195462,H
33,2011,-0.1562998,3,-0.022045,H
33,2011,-0.31569,4,0.0161588,H
33,2012,0.2375691,1,-0.0292049,H
33,2012,0.0245536,2,-0.0461178,H
33,2012,-0.0544662,3,-0.0585157,H
33,2012,-0.0161291,4,-0.1781896,H
33,2013,-0.056206,1,-0.0346339,H
33,2013,-0.1761787,2,-0.0220294,H
33,2013,0.2259037,3,-0.067132,H
33,2013,-0.0515971,4,0.0260035,H
33,2014,0.2202073,1,-0.0456329,H
33,2014,-0.0191083,2,-0.0997572,H
33,2017,-0.6904762,2,,
34,2007,2.033333,1,-0.0760875,S
34,2007,0.0796703,2,-0.0375377,S
34,2007,0.475827,3,-0.1270574,S
34,2007,-0.0879311,4,-0.7180079,S
34,2008,0.0538752,1,-0.0066515,S
34,2008,-0.8340807,3,-0.0707979,S
34,2008,-0.0108108,4,-4.250625,S
34,2009,0.8032786,1,-0.0080693,S
34,2009,0.6363637,2,-0.0607213,S
34,2009,0.3703704,3,-0.0122934,S
34,2009,0.1891892,4,0.4648106,S
34,2010,-0.1943182,3,1.521569,S
34,2010,0.167842,4,1.96271,S
34,2011,0.0785025,1,0.0186688,S
34,2011,-0.2049273,2,0.0312358,S
34,2011,-0.1183098,3,0.0513619,S
34,2011,-0.3753994,4,0.0740867,S
34,2012,0.1739131,1,-0.0064382,S
34,2012,0.0065359,2,-0.0153565,S
34,2012,-0.0844156,3,-0.01332,S
34,2012,-0.035461,4,0.0265138,S
34,2013,-0.0220588,1,-0.0090878,S
34,2013,0.0526315,2,0.0353657,S
34,2013,0.0428572,3,0.0390233,S
34,2013,-0.0388128,4,0.106937,S
34,2014,0.1638955,1,-0.002104,S
34,2014,-0.022449,2,0.2941681,S
34,2014,0.4843424,3,0.3191067,S
34,2014,-0.0379747,4,0.241519,S
34,2015,0.3450292,1,0.0938846,S
34,2015,0.248913,3,0.0805118,S
34,2015,1.43255,4,0.0519393,S
34,2016,-0.1949911,2,0.2517017,F
34,2016,0.2733333,3,0.2265392,F
34,2016,-0.2209424,4,0.2149427,F
34,2017,0.0954302,1,0.0599557,F
34,2017,-0.1165644,3,0.1983948,F
35,2007,0.8893282,1,-0.0142191,C3
35,2007,-0.0502093,2,-0.332139,C3
35,2008,0.2511013,1,0.6762303,C3
35,2008,-0.1496479,2,1.014991,C3
35,2008,-0.3354037,3,1.448742,C3
35,2008,-0.05919,4,-0.2068612,C3
35,2009,0.4470198,1,-0.6003509,C3
35,2009,0.4622426,2,-0.2074533,C3
35,2009,-0.226917,3,-0.1478323,C3
35,2009,0.3967611,4,-0.2423046,C3
35,2010,0.0753623,1,0.02235,C3
35,2010,-0.287062,2,-0.1152389,C3
35,2010,0.2268431,3,-0.2370159,C3
35,2010,0.0292758,4,0.4805264,C3
35,2011,0.3577844,1,0.0476074,C3
35,2011,0.0683572,2,-0.092495,C3
35,2011,0.0433437,3,-0.1877027,C3
35,2013,0.016815,3,7.473373,C3
35,2013,0.036965,4,5.825377,C3
35,2014,0.1341464,1,-0.0078021,N
35,2014,-0.0926385,2,0.2644905,N
35,2014,0.1750228,3,0.1596328,N
35,2014,-0.0193949,4,0.2192494,N
35,2015,0.4620253,1,0.0455573,N
35,2015,0.2678572,2,0.0582677,N
35,2015,-0.4528383,3,0.0833458,N
35,2015,0.197348,4,0.2874301,N
35,2016,-0.1433225,1,0.0380327,N
35,2016,-0.4623574,2,0.0883838,N
35,2016,0.0806223,3,0.1543367,N
35,2016,-0.0366492,4,0.2237492,N
35,2017,0.048913,1,0.0249989,N
35,2017,-0.0880829,2,0.0754184,N
36,2007,0.75,1,0.0453739,C1
36,2007,-0.1625615,2,0.0554091,C1
36,2007,0.1573529,3,-0.1288602,C1
36,2007,0.0317662,4,-1.085436,C1
36,2008,-0.3423645,1,-0.0820902,C1
36,2008,-0.340824,2,-0.0876012,C1
36,2008,-0.3210227,3,-0.7276427,C1
36,2008,-0.167364,4,-1.533204,C1
36,2009,0.5075377,1,0.7670239,C1
36,2009,0.6466667,2,0.814737,C1
36,2009,-0.0748988,3,0.713253,C1
36,2009,0.4310721,4,0.8497479,C1
36,2010,-0.0489297,1,0.0504747,K
36,2010,-0.3890675,2,0.0702062,K
36,2010,0.1631579,3,0.1383476,K
36,2010,-0.1108597,4,0.6115849,K
36,2011,0.0763359,1,0.0782192,K
36,2011,-0.073286,2,0.1531571,K
36,2011,-0.2142857,3,0.2140895,K
36,2011,-0.1980519,4,0.2836105,K
36,2012,0.0607287,1,0.1820696,K
36,2012,0.5000001,2,0.2128586,K
36,2012,-0.1679389,3,0.1588221,K
36,2012,0.0672783,4,0.2349184,K
36,2013,-0.0802292,1,0.0104659,K
36,2013,-0.1183801,2,0.021569,K
36,2013,0.0176679,4,0.3612153,K
36,2014,0.0138889,1,0.0078801,K
36,2014,-0.0616439,2,0.0113113,K
36,2014,0.5875912,3,0.0110545,K
36,2014,0.0436782,4,0.0616398,K
36,2015,0.1982379,1,-0.0181659,K
36,2015,0.461397,2,-0.0276016,K
36,2015,-0.2188679,3,-0.0013223,K
36,2015,0.4444445,4,0.1337047,K
36,2016,-0.0981048,1,0.0906826,K
36,2016,0.0148331,2,0.468839,K
36,2016,0.1778319,3,0.5103282,K
36,2016,-0.1302999,4,1.225713,K
36,2017,-0.0511296,1,0.7893115,K
36,2017,0.1403509,2,1.169258,K
36,2017,0.1109889,3,1.064474,K
36,2017,-0.1058358,4,1.189194,K
37,2007,0.7692308,1,-0.0621681,D
37,2007,-0.205314,2,0.0283621,D
37,2007,0.556231,3,0.1129312,D
37,2007,-0.1113281,4,0.2431047,D
